INFO 2023-04-18 11:53:54,996 autoreload Watching for file changes with StatReloader
WARNING 2023-04-24 15:06:31,352 basehttp "GET /patient/style.css HTTP/1.1" 404 8637
INFO 2023-04-24 15:06:34,416 basehttp "GET /patient/prescription_list HTTP/1.1" 200 12710
WARNING 2023-04-24 15:06:34,479 log Not Found: /patient/style.css
WARNING 2023-04-24 15:06:34,480 basehttp "GET /patient/style.css HTTP/1.1" 404 8637
INFO 2023-04-24 15:06:43,935 basehttp - Broken pipe from ('127.0.0.1', 60779)
INFO 2023-04-24 15:06:43,966 basehttp "GET /patient/index HTTP/1.1" 200 16952
WARNING 2023-04-24 15:06:44,030 log Not Found: /patient/style.css
WARNING 2023-04-24 15:06:44,031 basehttp "GET /patient/style.css HTTP/1.1" 404 8637
INFO 2023-04-24 15:06:45,517 basehttp "GET /patient/doc_booking HTTP/1.1" 200 22491
WARNING 2023-04-24 15:06:45,565 log Not Found: /patient/style.css
WARNING 2023-04-24 15:06:45,565 basehttp "GET /patient/style.css HTTP/1.1" 404 8637
INFO 2023-04-24 15:06:51,081 basehttp "GET /patient/patient_logout HTTP/1.1" 302 0
INFO 2023-04-24 15:06:51,090 basehttp "GET / HTTP/1.1" 200 15835
INFO 2023-04-24 15:06:54,761 basehttp "GET /patient_click HTTP/1.1" 200 7716
INFO 2023-04-24 15:06:56,440 basehttp "GET /patient_login HTTP/1.1" 200 8955
INFO 2023-04-24 15:07:17,578 basehttp "POST /patient_login HTTP/1.1" 302 0
INFO 2023-04-24 15:07:17,687 basehttp "GET /patient/index HTTP/1.1" 200 17022
WARNING 2023-04-24 15:07:17,752 log Not Found: /patient/style.css
WARNING 2023-04-24 15:07:17,753 basehttp "GET /patient/style.css HTTP/1.1" 404 8637
INFO 2023-04-24 15:07:21,097 basehttp "GET /patient/doc_booking HTTP/1.1" 200 22491
WARNING 2023-04-24 15:07:21,153 log Not Found: /patient/style.css
WARNING 2023-04-24 15:07:21,154 basehttp "GET /patient/style.css HTTP/1.1" 404 8637
INFO 2023-04-24 15:07:23,999 basehttp "GET /patient/pat_doctors HTTP/1.1" 200 24808
WARNING 2023-04-24 15:07:24,064 log Not Found: /patient/style.css
WARNING 2023-04-24 15:07:24,064 basehttp "GET /patient/style.css HTTP/1.1" 404 8637
INFO 2023-04-24 15:07:24,155 basehttp "GET /media/doctor/istockphoto-1327024466-170667a.jpg HTTP/1.1" 304 0
INFO 2023-04-24 15:07:24,278 basehttp "GET /media/doctor/dr-yusof-mutahar1709962271_3cnZif8.jpg HTTP/1.1" 304 0
INFO 2023-04-24 15:07:24,283 basehttp "GET /media/doctor/balveer-nehra_GAKHt1w.jpg HTTP/1.1" 304 0
INFO 2023-04-24 15:07:24,284 basehttp "GET /media/doctor/dr-dk-gupta_Qragbru.jpg HTTP/1.1" 304 0
INFO 2023-04-24 15:07:24,291 basehttp "GET /media/doctor/doctor_CgEIMYV.jpg HTTP/1.1" 304 0
INFO 2023-04-24 15:07:24,298 basehttp "GET /media/doctor/lady-doctor_D5Hp6hL.png HTTP/1.1" 304 0
INFO 2023-04-24 15:07:24,323 basehttp "GET /media/doctor/portrait-successful-mid-adult-doctor-with-crossed-arms.jpg HTTP/1.1" 304 0
INFO 2023-04-24 15:07:24,356 basehttp "GET /patient/doctor_search HTTP/1.1" 200 115
INFO 2023-04-24 15:07:24,356 basehttp "GET /media/doctor/Dr.-S-Rajesh-Reddy-1024x598.jpg HTTP/1.1" 304 0
INFO 2023-04-24 15:07:24,414 basehttp "GET /media/doctor/istockphoto-1342708859-170667a.jpg HTTP/1.1" 304 0
INFO 2023-04-24 15:07:29,807 basehttp "GET /patient/consultation_details/25/ HTTP/1.1" 200 12799
WARNING 2023-04-24 15:07:29,867 log Not Found: /patient/consultation_details/25/style.css
WARNING 2023-04-24 15:07:29,868 basehttp "GET /patient/consultation_details/25/style.css HTTP/1.1" 404 8709
INFO 2023-04-24 15:07:48,986 basehttp "GET /patient/consultation_details/31/ HTTP/1.1" 200 15326
WARNING 2023-04-24 15:07:49,049 log Not Found: /patient/consultation_details/31/style.css
WARNING 2023-04-24 15:07:49,050 basehttp "GET /patient/consultation_details/31/style.css HTTP/1.1" 404 8709
INFO 2023-04-24 15:10:40,728 basehttp "GET /patient/consultation_details/31/ HTTP/1.1" 200 15326
WARNING 2023-04-24 15:10:40,799 log Not Found: /patient/consultation_details/31/style.css
WARNING 2023-04-24 15:10:40,800 basehttp "GET /patient/consultation_details/31/style.css HTTP/1.1" 404 8709
INFO 2023-04-24 15:23:06,622 basehttp "GET /patient/profile HTTP/1.1" 200 16889
INFO 2023-04-24 15:23:06,669 basehttp "GET /static/css/style_profile.css HTTP/1.1" 304 0
WARNING 2023-04-24 15:23:06,682 log Not Found: /patient/style.css
WARNING 2023-04-24 15:23:06,682 basehttp "GET /patient/style.css HTTP/1.1" 404 8637
INFO 2023-04-24 15:23:06,733 basehttp "GET /static/images/proimg.png HTTP/1.1" 304 0
INFO 2023-04-24 15:23:25,744 basehttp "GET /patient/change_password HTTP/1.1" 200 14114
WARNING 2023-04-24 15:23:25,780 log Not Found: /patient/style.css
WARNING 2023-04-24 15:23:25,781 basehttp "GET /patient/style.css HTTP/1.1" 404 8637
INFO 2023-04-24 15:23:27,216 basehttp "GET /patient/your_bookings HTTP/1.1" 200 12753
WARNING 2023-04-24 15:23:27,268 log Not Found: /patient/style.css
WARNING 2023-04-24 15:23:27,269 basehttp "GET /patient/style.css HTTP/1.1" 404 8637
INFO 2023-04-24 15:23:29,315 basehttp "GET /patient/view_bookings HTTP/1.1" 200 14051
WARNING 2023-04-24 15:23:29,369 log Not Found: /patient/style.css
WARNING 2023-04-24 15:23:29,369 basehttp "GET /patient/style.css HTTP/1.1" 404 8637
INFO 2023-04-24 15:23:34,022 basehttp "GET /patient/prescription_list HTTP/1.1" 200 13230
WARNING 2023-04-24 15:23:34,070 log Not Found: /patient/style.css
WARNING 2023-04-24 15:23:34,071 basehttp "GET /patient/style.css HTTP/1.1" 404 8637
INFO 2023-04-24 15:23:36,763 basehttp "GET /patient/view_prescription/20/ HTTP/1.1" 200 16858
WARNING 2023-04-24 15:23:36,810 log Not Found: /patient/view_prescription/20/style.css
WARNING 2023-04-24 15:23:36,810 basehttp "GET /patient/view_prescription/20/style.css HTTP/1.1" 404 8700
INFO 2023-04-24 15:25:37,898 basehttp "GET / HTTP/1.1" 200 15835
INFO 2023-04-24 15:25:41,188 basehttp "GET /doctor_click HTTP/1.1" 200 7688
INFO 2023-04-24 15:25:42,560 basehttp "GET /doctors_login HTTP/1.1" 200 8742
INFO 2023-04-24 15:25:42,592 basehttp "GET /static/images/pexels-pixabay-40568.jpg HTTP/1.1" 304 0
INFO 2023-04-24 15:26:21,970 basehttp "POST /doctors_login HTTP/1.1" 200 8742
INFO 2023-04-24 15:26:34,240 basehttp "POST /doctors_login HTTP/1.1" 200 8742
INFO 2023-04-24 15:26:55,450 basehttp "POST /doctors_login HTTP/1.1" 200 8742
INFO 2023-04-24 15:26:58,355 basehttp "POST /doctors_login HTTP/1.1" 200 8742
INFO 2023-04-24 15:26:59,470 basehttp "POST /doctors_login HTTP/1.1" 200 8742
INFO 2023-04-24 15:28:02,092 basehttp "GET /doctors_login HTTP/1.1" 200 8742
INFO 2023-04-24 15:28:16,545 basehttp "POST /doctors_login HTTP/1.1" 200 8742
INFO 2023-04-24 15:28:41,212 basehttp "POST /doctors_login HTTP/1.1" 302 0
INFO 2023-04-24 15:28:41,518 basehttp "GET /doctor/index HTTP/1.1" 200 16929
WARNING 2023-04-24 15:28:41,638 log Not Found: /doctor/style.css
WARNING 2023-04-24 15:28:41,639 basehttp "GET /doctor/style.css HTTP/1.1" 404 9681
INFO 2023-04-24 15:28:41,659 basehttp "GET /static/images/ddii%20(1).png HTTP/1.1" 304 0
INFO 2023-04-24 15:28:41,719 basehttp "GET /static/images/doctorrec%20(4).png HTTP/1.1" 304 0
INFO 2023-04-24 15:28:41,727 basehttp "GET /static/images/ddii%20(3).png HTTP/1.1" 304 0
INFO 2023-04-24 15:28:45,519 basehttp "GET /doctor/patient_page HTTP/1.1" 200 13381
WARNING 2023-04-24 15:28:45,561 log Not Found: /doctor/style.css
WARNING 2023-04-24 15:28:45,561 basehttp "GET /doctor/style.css HTTP/1.1" 404 9681
INFO 2023-04-24 15:28:46,941 basehttp "GET /doctor/index HTTP/1.1" 200 16929
WARNING 2023-04-24 15:28:46,981 log Not Found: /doctor/style.css
WARNING 2023-04-24 15:28:46,981 basehttp "GET /doctor/style.css HTTP/1.1" 404 9681
INFO 2023-04-24 15:28:52,904 basehttp "GET /doctor/patient_page HTTP/1.1" 200 13381
WARNING 2023-04-24 15:28:52,942 log Not Found: /doctor/style.css
WARNING 2023-04-24 15:28:52,943 basehttp "GET /doctor/style.css HTTP/1.1" 404 9681
INFO 2023-04-24 15:28:54,438 basehttp "GET /doctor/appointments HTTP/1.1" 200 13767
WARNING 2023-04-24 15:28:54,497 log Not Found: /doctor/style.css
WARNING 2023-04-24 15:28:54,497 basehttp "GET /doctor/style.css HTTP/1.1" 404 9681
INFO 2023-04-24 15:28:55,431 basehttp "GET /doctor/consultation HTTP/1.1" 200 21719
WARNING 2023-04-24 15:28:55,521 log Not Found: /doctor/style.css
WARNING 2023-04-24 15:28:55,521 basehttp "GET /doctor/style.css HTTP/1.1" 404 9681
INFO 2023-04-24 15:28:57,385 basehttp "GET /doctor/change_password HTTP/1.1" 200 14744
WARNING 2023-04-24 15:28:57,442 log Not Found: /doctor/style.css
WARNING 2023-04-24 15:28:57,443 basehttp "GET /doctor/style.css HTTP/1.1" 404 9681
INFO 2023-04-24 15:28:58,387 basehttp "GET /doctor/doctor_profile HTTP/1.1" 200 20550
WARNING 2023-04-24 15:28:58,467 log Not Found: /doctor/style.css
WARNING 2023-04-24 15:28:58,468 basehttp "GET /doctor/style.css HTTP/1.1" 404 9681
INFO 2023-04-24 15:29:24,565 basehttp "GET / HTTP/1.1" 200 15835
INFO 2023-04-24 15:29:35,686 basehttp "GET /admin_click HTTP/1.1" 200 7711
INFO 2023-04-24 15:29:37,374 basehttp "GET /admin_login HTTP/1.1" 200 8930
INFO 2023-04-24 15:30:13,336 basehttp "POST /admin_login HTTP/1.1" 302 0
INFO 2023-04-24 15:30:13,580 basehttp "GET /admin_app/index HTTP/1.1" 200 20353
WARNING 2023-04-24 15:30:13,693 log Not Found: /admin_app/style.css
WARNING 2023-04-24 15:30:13,694 basehttp "GET /admin_app/style.css HTTP/1.1" 404 11575
INFO 2023-04-24 15:30:13,711 basehttp "GET /static/images/ddii%20(2).png HTTP/1.1" 304 0
INFO 2023-04-24 15:31:12,915 basehttp "GET / HTTP/1.1" 200 15835
INFO 2023-04-24 15:31:28,157 basehttp "GET /department HTTP/1.1" 200 14974
INFO 2023-04-24 15:31:28,512 basehttp "GET /media/department/dermatology.jpg HTTP/1.1" 304 0
INFO 2023-04-24 15:31:28,513 basehttp "GET /media/department/Orthodontic-Treatment-and-Dental-Caries-1400x788-1_91DMA4F.jpg HTTP/1.1" 304 0
INFO 2023-04-24 15:31:28,514 basehttp "GET /media/department/Cardiology_UlNic2u.jpg HTTP/1.1" 304 0
INFO 2023-04-24 15:31:28,523 basehttp "GET /media/department/gynaecology.png HTTP/1.1" 304 0
INFO 2023-04-24 15:31:28,534 basehttp "GET /media/department/cosmetology_1lg219U.webp HTTP/1.1" 304 0
INFO 2023-04-24 15:31:28,543 basehttp "GET /media/department/specialty_oncology_1_376da7aabb.jpg HTTP/1.1" 304 0
INFO 2023-04-24 15:31:28,741 basehttp "GET /media/department/qtq80-uqw0yB-1024x703-1024x585.webp HTTP/1.1" 304 0
INFO 2023-04-24 15:31:28,741 basehttp "GET /media/department/psychiatry.jpg HTTP/1.1" 304 0
INFO 2023-04-24 15:31:28,753 basehttp "GET /media/department/Pediatrician.jpg HTTP/1.1" 304 0
INFO 2023-04-24 15:31:28,757 basehttp "GET /media/department/psychologist.jpg HTTP/1.1" 304 0
INFO 2023-04-24 15:31:32,872 basehttp "GET /doctors HTTP/1.1" 200 13470
INFO 2023-04-24 15:31:32,907 basehttp "GET /static/css/style_doctors.css HTTP/1.1" 304 0
INFO 2023-04-24 15:31:39,451 basehttp "GET /patient/doc_booking HTTP/1.1" 200 22491
WARNING 2023-04-24 15:31:39,533 log Not Found: /patient/style.css
WARNING 2023-04-24 15:31:39,534 basehttp "GET /patient/style.css HTTP/1.1" 404 8637
INFO 2023-04-24 15:31:54,472 basehttp "GET /patient/patient_logout HTTP/1.1" 302 0
INFO 2023-04-24 15:31:54,483 basehttp "GET / HTTP/1.1" 200 15835
INFO 2023-04-24 15:31:56,764 basehttp "GET /patient/doc_booking HTTP/1.1" 302 0
INFO 2023-04-24 15:31:56,772 basehttp "GET /patient_login HTTP/1.1" 200 8955
INFO 2023-04-24 15:31:58,445 basehttp "GET /about HTTP/1.1" 200 10956
INFO 2023-04-24 15:31:59,073 basehttp "GET /static/images/tab-icon-2.png HTTP/1.1" 200 902
INFO 2023-04-24 15:31:59,108 basehttp "GET /static/images/tab-icon-1.png HTTP/1.1" 200 1680
INFO 2023-04-24 15:31:59,109 basehttp "GET /static/images/tab-icon-5.png HTTP/1.1" 200 1665
INFO 2023-04-24 15:31:59,129 basehttp "GET /static/images/tab-icon-3.png HTTP/1.1" 200 1143
INFO 2023-04-24 15:31:59,131 basehttp "GET /static/css/style_about.css HTTP/1.1" 200 2245
INFO 2023-04-24 15:31:59,140 basehttp "GET /static/images/tab-icon-4.png HTTP/1.1" 200 1168
INFO 2023-04-24 15:31:59,167 basehttp "GET /static/images/ot.png HTTP/1.1" 200 1515
INFO 2023-04-24 15:31:59,287 basehttp "GET /static/images/pexels-pixabay-247786.jpg HTTP/1.1" 200 1270278
INFO 2023-04-24 15:32:04,421 basehttp "GET /contact HTTP/1.1" 200 11163
INFO 2023-04-24 15:32:04,575 basehttp "GET /static/css/style_contact.css HTTP/1.1" 304 0
INFO 2023-04-24 15:32:04,580 basehttp "GET /static/images/contactUs.jpg HTTP/1.1" 304 0
INFO 2023-04-24 15:32:04,585 basehttp "GET /static/images/icons8-whatsapp-1500.png HTTP/1.1" 304 0
INFO 2023-04-24 15:32:24,469 basehttp "GET /admin_app/doctor_page HTTP/1.1" 200 15298
WARNING 2023-04-24 15:32:24,527 log Not Found: /admin_app/style.css
WARNING 2023-04-24 15:32:24,527 basehttp "GET /admin_app/style.css HTTP/1.1" 404 11575
INFO 2023-04-24 15:32:24,554 basehttp "GET /static/images/doctorrec%20(1).png HTTP/1.1" 304 0
INFO 2023-04-24 15:32:24,587 basehttp "GET /static/images/doctorrec%20(3).png HTTP/1.1" 304 0
INFO 2023-04-24 15:32:24,662 basehttp "GET /static/images/doctorrec%20(2).png HTTP/1.1" 304 0
INFO 2023-04-24 15:32:24,716 basehttp "GET /static/images/find.png HTTP/1.1" 304 0
INFO 2023-04-24 15:32:27,362 basehttp "GET /admin_app/adm_departments HTTP/1.1" 200 21378
WARNING 2023-04-24 15:32:27,428 log Not Found: /admin_app/style.css
WARNING 2023-04-24 15:32:27,429 basehttp "GET /admin_app/style.css HTTP/1.1" 404 11575
INFO 2023-04-24 15:32:31,120 basehttp "GET /admin_app/doctor_specialisation HTTP/1.1" 200 16816
WARNING 2023-04-24 15:32:31,159 log Not Found: /admin_app/style.css
WARNING 2023-04-24 15:32:31,160 basehttp "GET /admin_app/style.css HTTP/1.1" 404 11575
WARNING 2023-04-24 15:32:31,196 basehttp "GET /static/css/approve_doctor.css HTTP/1.1" 404 1825
INFO 2023-04-24 15:32:34,848 basehttp "GET /admin_app/approve_doctor HTTP/1.1" 200 13590
WARNING 2023-04-24 15:32:34,909 log Not Found: /admin_app/style.css
WARNING 2023-04-24 15:32:34,910 basehttp "GET /admin_app/style.css HTTP/1.1" 404 11575
ERROR 2023-04-24 15:32:40,560 log Internal Server Error: /admin_app/register_doctor
Traceback (most recent call last):
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "C:\Users\user\Desktop\Hospital-Management\hospital_management\admin_app\decorators.py", line 9, in wrapper
    return func (request, *args, **kwargs)
  File "C:\Users\user\Desktop\Hospital-Management\hospital_management\admin_app\views.py", line 230, in admin_app_register_doctor
    return render(request,'admin_app_templates/register_doctor.html',{'departments':dep,'message':msg})
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\shortcuts.py", line 24, in render
    content = loader.render_to_string(template_name, context, request, using=using)
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\template\loader.py", line 62, in render_to_string
    return template.render(context, request)
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\template\backends\django.py", line 62, in render
    return self.template.render(context)
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\template\base.py", line 175, in render
    return self._render(context)
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\template\base.py", line 167, in _render
    return self.nodelist.render(context)
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\template\base.py", line 1005, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\template\base.py", line 1005, in <listcomp>
    return SafeString("".join([node.render_annotated(context) for node in self]))
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\template\base.py", line 966, in render_annotated
    return self.render(context)
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\template\loader_tags.py", line 157, in render
    return compiled_parent._render(context)
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\template\base.py", line 167, in _render
    return self.nodelist.render(context)
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\template\base.py", line 1005, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\template\base.py", line 1005, in <listcomp>
    return SafeString("".join([node.render_annotated(context) for node in self]))
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\template\base.py", line 966, in render_annotated
    return self.render(context)
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\template\loader_tags.py", line 63, in render
    result = block.nodelist.render(context)
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\template\base.py", line 1005, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\template\base.py", line 1005, in <listcomp>
    return SafeString("".join([node.render_annotated(context) for node in self]))
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\template\base.py", line 966, in render_annotated
    return self.render(context)
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\template\defaulttags.py", line 472, in render
    url = reverse(view_name, args=args, kwargs=kwargs, current_app=current_app)
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\urls\base.py", line 88, in reverse
    return resolver._reverse_with_prefix(view, prefix, *args, **kwargs)
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\urls\resolvers.py", line 828, in _reverse_with_prefix
    raise NoReverseMatch(msg)
django.urls.exceptions.NoReverseMatch: Reverse for 'check_email_doctor' not found. 'check_email_doctor' is not a valid view function or pattern name.
ERROR 2023-04-24 15:32:40,568 basehttp "GET /admin_app/register_doctor HTTP/1.1" 500 179596
ERROR 2023-04-24 15:32:48,969 log Internal Server Error: /admin_app/register_doctor
Traceback (most recent call last):
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "C:\Users\user\Desktop\Hospital-Management\hospital_management\admin_app\decorators.py", line 9, in wrapper
    return func (request, *args, **kwargs)
  File "C:\Users\user\Desktop\Hospital-Management\hospital_management\admin_app\views.py", line 230, in admin_app_register_doctor
    return render(request,'admin_app_templates/register_doctor.html',{'departments':dep,'message':msg})
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\shortcuts.py", line 24, in render
    content = loader.render_to_string(template_name, context, request, using=using)
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\template\loader.py", line 62, in render_to_string
    return template.render(context, request)
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\template\backends\django.py", line 62, in render
    return self.template.render(context)
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\template\base.py", line 175, in render
    return self._render(context)
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\template\base.py", line 167, in _render
    return self.nodelist.render(context)
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\template\base.py", line 1005, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\template\base.py", line 1005, in <listcomp>
    return SafeString("".join([node.render_annotated(context) for node in self]))
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\template\base.py", line 966, in render_annotated
    return self.render(context)
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\template\loader_tags.py", line 157, in render
    return compiled_parent._render(context)
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\template\base.py", line 167, in _render
    return self.nodelist.render(context)
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\template\base.py", line 1005, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\template\base.py", line 1005, in <listcomp>
    return SafeString("".join([node.render_annotated(context) for node in self]))
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\template\base.py", line 966, in render_annotated
    return self.render(context)
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\template\loader_tags.py", line 63, in render
    result = block.nodelist.render(context)
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\template\base.py", line 1005, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\template\base.py", line 1005, in <listcomp>
    return SafeString("".join([node.render_annotated(context) for node in self]))
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\template\base.py", line 966, in render_annotated
    return self.render(context)
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\template\defaulttags.py", line 472, in render
    url = reverse(view_name, args=args, kwargs=kwargs, current_app=current_app)
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\urls\base.py", line 88, in reverse
    return resolver._reverse_with_prefix(view, prefix, *args, **kwargs)
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\urls\resolvers.py", line 828, in _reverse_with_prefix
    raise NoReverseMatch(msg)
django.urls.exceptions.NoReverseMatch: Reverse for 'check_email_doctor' not found. 'check_email_doctor' is not a valid view function or pattern name.
ERROR 2023-04-24 15:32:48,972 basehttp "GET /admin_app/register_doctor HTTP/1.1" 500 179596
ERROR 2023-04-24 15:35:28,332 log Internal Server Error: /admin_app/register_doctor
Traceback (most recent call last):
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\user\Desktop\Hospital-Management\hospital_env\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
